from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
68,68,,,246100424610052+1863280+1,246100424610052+1862450+1,1,
68,68,,,246106124610632+1863280+1,246106124610632+1862450+1,1,
68,68,,,246106124610633+1863280+1,246106124610633+1862450+1,1,
68,68,,,246100424610052+1863331+1,246100424610052+1862465+0,1,
68,68,,,246101124610281+1863331+1,246101124610281+1862465+0,1,
68,68,,,246104624610561+1863331+1,246104624610561+1862465+0,1,
68,68,,,246106124610634+1863331+1,246106124610634+1862465+0,1,
68,68,,,246106724610844+1863331+1,246106724610844+1862465+0,1,
68,68,,,246100224610026+1872879+0,246100224610026+1872205+0,1,
68,68,,,246105124610586+1872917+0,246105124610586+1872227+0,1,
68,68,,,246108824610931+1872917+0,246108824610931+1872227+0,1,
68,68,,,246110024611776+1872917+0,246110024611776+1872227+0,1,
68,68,,,246106024610651+1872978+0,246106024610651+1872261+0,1,
68,68,,,246108824610931+1872978+0,246108824610931+1872261+0,1,
94,94,,,246101124610281+1862895+1,246101124610281+1863027+0,1,
94,94,,,246101124610283+1862895+1,246101124610283+1863027+0,1,
94,94,,,246104624610561+1862895+1,246104624610561+1863027+0,1,
94,94,,,246104624610562+1862895+1,246104624610562+1863027+0,1,
94,94,,,246103924610412+1862897+1,246103924610402+1863027+0,1,
94,94,,,246101524611765+1862908+1,246103424610365+1863033+0,1,
94,94,,,246104624610562+1862909+1,246104624610562+1863033+0,1,
94,94,,,246104624610564+1862909+1,246104624610564+1863033+0,1,
94,94,,,246108924610913+1862909+1,246108924610913+1863033+0,1,
94,94,,,246109524611753+1862909+1,246109524611753+1863033+0,1,
94,94,,,246101524611765+1865299+1,246101524610295+1874082+0,1,
94,94,,,246101524611765+1865299+1,246103924610435+1874082+0,1,
94,94,,,246100424610051+1865300+1,246100424610051+1874083+0,1,
94,94,,,246104624610562+1865300+1,246104624610562+1874083+0,1,
94,94,,,246108924610913+1865300+1,246108924610913+1874083+0,1,
94,94,,,246100424610051+1863807+1,246100424610051+1867350+0,1,
94,94,,,246109524611754+1863807+1,246109524611754+1867350+0,1,
94,94,,,246101524611765+1863856+1,246101524611765+1873998+0,1,
94,94,,,246101124610282+1863857+1,246101224610122+1874001+0,1,
94,94,,,246101124610282+1863857+1,246101824610282+1873999+0,1,
94,94,,,246104624610564+1863857+1,246104624610564+1873999+0,1,
94,94,,,246109524611753+1863857+1,246109524611753+1873999+0,1,
94,94,,,246109524611754+1863857+1,246109524611754+1873999+0,1,
94,94,,,246103224610402+1863859+1,246103924610412+1874002+0,1,
94,94,,,246103424610343+1863860+1,246103424610343+1874003+0,1,
94,94,,,246101124610283+1863898+0,246101124610143+1874011+0,1,
94,94,,,246104624610563+1863898+0,246104624610563+1874011+0,1,
94,94,,,246106724610843+1863898+0,246106724610843+1874011+0,1,
94,94,,,246109524611753+1863898+0,246109524611753+1874011+0,1,
94,94,,,246100424610051+1863935+0,246100424610051+1874021+0,1,
94,94,,,246106724610841+1863935+0,246106724610841+1874021+0,1,
94,94,,,246108924610913+1863935+0,246108924610913+1874021+0,1,
94,94,,,246109524611751+1863935+0,246109524611751+1874021+0,1,
94,94,,,246103224610402+1863937+0,246103924610412+1874025+0,1,
94,94,,,246104124610413+1863939+0,246103924610413+1874025+0,1,
94,94,,,246100124610015+1865507+1,246100124610015+1868418+0,1,
94,94,,,246104624610564+1865508+1,246104624610564+1868419+0,1,
94,94,,,246106724610844+1865508+1,246106724610844+1868419+0,1,
94,94,,,246101524610295+1865510+1,246101524610295+1868421+0,1,
94,94,,,246103924610411+1865511+1,246103924610401+1868419+0,1,
94,94,,,246103624610435+1865558+0,246101524611765+1868427+0,1,
94,94,,,246101524610295+1865561+0,246101524611765+1868427+0,1,
94,94,,,246105024611765+1865561+0,246101524611765+1868427+0,1,
94,94,,,246100124610015+1865619+0,246100124610015+1868430+0,1,
94,94,,,246106724610841+1865620+0,246106724610841+1868430+0,1,
94,94,,,246106724610842+1865620+0,246106724610842+1868430+0,1,
94,94,,,246106724610843+1865620+0,246106724610843+1868430+0,1,
94,94,,,246106724610844+1865620+0,246106724610844+1868430+0,1,
94,94,,,246109524611753+1865620+0,246109524611753+1868430+0,1,
94,94,,,246103924610412+1865623+0,246103924610412+1868433+0,1,
94,94,,,246101524611765+1864168+0,246101524610295+1874031+0,1,
94,94,,,246108924610914+1864169+0,246108924610914+1874028+0,1,
94,94,,,246103224610401+1864171+0,246103924610411+1874032+0,1,
94,94,,,246101224610282+1865726+0,246101124610282+1868530+0,1,
94,94,,,246101224610283+1865726+0,246101124610283+1868530+0,1,
94,94,,,246104724610564+1865726+0,246104624610564+1868530+0,1,
94,94,,,246109624611752+1865726+0,246109524611752+1868530+0,1,
94,94,,,246100924610096+1873822+0,246100924610306+1873914+0,1,
94,94,,,246103524610424+1873826+0,246103524610424+1873916+0,1,
94,94,,,246106024610601+1873826+0,246106024610651+1873916+0,1,
94,94,,,246100824610085+1873833+0,246100724610085+1873921+0,1,
94,94,,,246105924610597+1873841+0,246105924610597+1873926+0,1,
94,94,,,246106624610807+1873847+0,246106624610807+1873931+0,1,
94,94,,,246105124611776+1873852+0,246105124610586+1873932+0,1,
94,94,,,246103724610446+1873863+0,246103724610446+1873941+0,1,
94,94,,,246100224610026+1873866+0,246100224610026+1873943+0,1,
94,94,,,246100724610074+1873868+0,246100724610084+1873945+0,1,
94,94,,,246107224610866+1873872+0,246107224610866+1873948+0,1,
94,94,,,246108724610877+1873874+0,246108724610877+1873950+0,1,
94,94,,,246103524610424+1873881+0,246103524610424+1873956+0,1,
94,94,,,246105124610586+1873881+0,246105124610586+1873956+0,1,
94,94,,,246106024610651+1873881+0,246106024610651+1873956+0,1,
94,94,,,246108824610936+1873881+0,246108824610936+1873956+0,1,
94,94,,,246100224610026+1873884+0,246100224610026+1873959+0,1,
94,94,,,246101624611776+1873894+0,246104424610586+1873967+0,1,
94,94,,,246101624611776+1873894+0,246106024610656+1873967+0,1,
94,94,,,246100324610037+1873895+0,246100324610037+1873968+0,1,
94,94,,,246100424610051+1862895+1,246100424610051+1863027+0,1,
94,94,,,246100424610052+1862895+1,246100424610052+1863027+0,1,
94,94,,,246106124610633+1862895+1,246106124610633+1863027+0,1,
94,94,,,246101524611765+1862908+1,246104324610435+1863033+0,1,
94,94,,,246106124610634+1862909+1,246106124610634+1863033+0,1,
94,94,,,246106724610843+1862909+1,246106724610843+1863033+0,1,
94,94,,,246108924610912+1862909+1,246108924610912+1863033+0,1,
94,94,,,246109524611751+1862909+1,246109524611751+1863033+0,1,
94,94,,,246100624610063+1862910+1,246100624610063+1863034+0,1,
94,94,,,246103224610412+1862911+1,246103224610332+1863036+0,1,
94,94,,,246101524611765+1865299+1,246103224610365+1874082+0,1,
94,94,,,246100624610063+1865301+1,246100624610063+1874084+0,1,
94,94,,,246101124610284+1863807+1,246101124610284+1867350+0,1,
94,94,,,246108924610912+1863807+1,246108924610912+1867350+0,1,
94,94,,,246103224610402+1863809+1,246103924610412+1867352+0,1,
94,94,,,246101124610283+1863857+1,246101824610283+1873999+0,1,
94,94,,,246104624610562+1863857+1,246104624610562+1873999+0,1,
94,94,,,246106724610843+1863857+1,246106724610843+1873999+0,1,
94,94,,,246106724610844+1863857+1,246106724610844+1873999+0,1,
94,94,,,246103624610435+1863897+0,246103424610435+1874010+0,1,
94,94,,,246101124610282+1863898+0,246101224610122+1874013+0,1,
94,94,,,246104624610564+1863898+0,246104624610564+1874011+0,1,
94,94,,,246106124610633+1863898+0,246106124610633+1874011+0,1,
94,94,,,246106724610842+1863898+0,246106724610842+1874011+0,1,
94,94,,,246101524611765+1863934+0,246105024611765+1874024+0,1,
94,94,,,246100424610052+1863935+0,246100424610052+1874021+0,1,
94,94,,,246101124610281+1863935+0,246101124610141+1874021+0,1,
94,94,,,246104624610564+1863935+0,246104624610564+1874021+0,1,
94,94,,,246106724610843+1863935+0,246106724610843+1874021+0,1,
94,94,,,246108924610912+1863935+0,246108924610912+1874021+0,1,
94,94,,,246109524611754+1863935+0,246109524611754+1874021+0,1,
94,94,,,246103224610402+1863937+0,246103224610332+1874025+0,1,
94,94,,,246106124610634+1865508+1,246106124610634+1868419+0,1,
94,94,,,246108924610913+1865508+1,246108924610913+1868419+0,1,
94,94,,,246103924610413+1865511+1,246104124610413+1868422+0,1,
94,94,,,246100424610052+1865559+0,246100424610052+1868428+0,1,
94,94,,,246101124610283+1865559+0,246101124610283+1868428+0,1,
94,94,,,246104624610563+1865559+0,246104624610563+1868428+0,1,
94,94,,,246106724610841+1865559+0,246106724610841+1868428+0,1,
94,94,,,246109524611754+1865559+0,246109524611754+1868428+0,1,
94,94,,,246103624610435+1865619+0,246103424610365+1868430+0,1,
94,94,,,246101524611765+1864168+0,246105024611765+1874031+0,1,
94,94,,,246101124610281+1864169+0,246101124610141+1874028+0,1,
94,94,,,246106724610842+1864169+0,246106724610842+1874028+0,1,
94,94,,,246100424610251+1865725+0,246101124610281+1868530+0,1,
94,94,,,246104724610563+1865726+0,246104624610563+1868530+0,1,
94,94,,,246100224610026+1873806+0,246100224610026+1873903+0,1,
94,94,,,246106624610807+1873811+0,246106624610807+1873907+0,1,
94,94,,,246100724610074+1873820+0,246100724610084+1873913+0,1,
94,94,,,246102324610306+1873822+0,246100924610306+1873914+0,1,
94,94,,,246103724610446+1873827+0,246103724610446+1873917+0,1,
94,94,,,246105124611776+1873828+0,246107224610866+1873916+0,1,
94,94,,,246105924610597+1873829+0,246105924610597+1873918+0,1,
94,94,,,246100324610037+1873831+0,246100324610037+1873920+0,1,
94,94,,,246105124611776+1873840+0,246105124610586+1873924+0,1,
94,94,,,246106024610601+1873850+0,246106024610651+1873932+0,1,
94,94,,,246108824610881+1873850+0,246108824610931+1873932+0,1,
94,94,,,246105124611776+1873852+0,246107224610866+1873932+0,1,
94,94,,,246100324610037+1873855+0,246100324610037+1873936+0,1,
94,94,,,246105124610586+1873872+0,246105124610586+1873948+0,1,
94,94,,,246108824610936+1873872+0,246108824610936+1873948+0,1,
94,94,,,246100724610074+1873877+0,246100724610084+1873953+0,1,
94,94,,,246100924610306+1873879+0,246100924610306+1873954+0,1,
94,94,,,246101024610527+1873880+0,246101024610527+1873955+0,1,
94,94,,,246106624610807+1873880+0,246106624610807+1873955+0,1,
94,94,,,246107224610866+1873881+0,246107224610866+1873956+0,1,
94,94,,,246103724610446+1873882+0,246103724610446+1873957+0,1,
94,94,,,246101624611776+1873894+0,246107224610866+1873967+0,1,
94,94,,,246100824610085+1873897+0,246100824610085+1873970+0,1,
94,94,,,246109424611717+1873899+0,246109424611717+1873971+0,1,
94,94,,,246106024610601+1873902+0,246106024610651+1873967+0,1,
94,94,,,246109524611751+1862895+1,246109524611751+1863027+0,1,
94,94,,,246103924610413+1862897+1,246104124610413+1863029+0,1,
94,94,,,246103424610343+1862898+1,246103224610343+1863027+0,1,
94,94,,,246101524611765+1862908+1,246105024611765+1863035+0,1,
94,94,,,246101124610283+1862909+1,246101124610283+1863033+0,1,
94,94,,,246101124610284+1862909+1,246101124610284+1863033+0,1,
94,94,,,246108924610914+1862909+1,246108924610914+1863033+0,1,
94,94,,,246100124610015+1865299+1,246100124610015+1874082+0,1,
94,94,,,246101124610283+1865300+1,246101124610283+1874083+0,1,
94,94,,,246101124610284+1865300+1,246101124610284+1874083+0,1,
94,94,,,246106724610841+1865300+1,246106724610841+1874083+0,1,
94,94,,,246106724610842+1865300+1,246106724610842+1874083+0,1,
94,94,,,246108924610914+1865300+1,246108924610914+1874083+0,1,
94,94,,,246109524611751+1865300+1,246109524611751+1874083+0,1,
94,94,,,246109524611754+1865300+1,246109524611754+1874083+0,1,
94,94,,,246103224610402+1865302+1,246103224610362+1874082+0,1,
94,94,,,246100424610052+1863807+1,246100424610052+1867350+0,1,
94,94,,,246106124610634+1863807+1,246106124610634+1867350+0,1,
94,94,,,246103224610402+1863809+1,246103224610332+1867352+0,1,
94,94,,,246103224610401+1863809+1,246103924610411+1867352+0,1,
94,94,,,246108924610914+1863857+1,246108924610914+1873999+0,1,
94,94,,,246103224610401+1863859+1,246103224610331+1874002+0,1,
94,94,,,246104124610413+1863861+1,246103924610413+1874002+0,1,
94,94,,,246101124610283+1863898+0,246101824610283+1874011+0,1,
94,94,,,246108924610912+1863898+0,246108924610912+1874011+0,1,
94,94,,,246108924610913+1863898+0,246108924610913+1874011+0,1,
94,94,,,246109524611752+1863898+0,246109524611752+1874011+0,1,
94,94,,,246101524610295+1863900+0,246101524610295+1874014+0,1,
94,94,,,246101124610281+1865508+1,246101124610281+1868419+0,1,
94,94,,,246101124610284+1865508+1,246101124610284+1868419+0,1,
94,94,,,246106724610841+1865508+1,246106724610841+1868419+0,1,
94,94,,,246106724610843+1865508+1,246106724610843+1868419+0,1,
94,94,,,246109524611751+1865508+1,246109524611751+1868419+0,1,
94,94,,,246105024611765+1865510+1,246105024611765+1868421+0,1,
94,94,,,246103424610343+1865512+1,246103224610343+1868419+0,1,
94,94,,,246100424610051+1865559+0,246100424610051+1868428+0,1,
94,94,,,246104624610561+1865559+0,246104624610561+1868428+0,1,
94,94,,,246108924610914+1865559+0,246108924610914+1868428+0,1,
94,94,,,246109524611751+1865559+0,246109524611751+1868428+0,1,
94,94,,,246104124610413+1865564+0,246103224610413+1868428+0,1,
94,94,,,246104624610561+1865620+0,246104624610561+1868430+0,1,
94,94,,,246101524610295+1865622+0,246101524610295+1868432+0,1,
94,94,,,246103924610413+1865623+0,246103924610413+1868433+0,1,
94,94,,,246103424610343+1865624+0,246103424610363+1868430+0,1,
94,94,,,246100424610052+1864169+0,246100424610052+1874028+0,1,
94,94,,,246101124610281+1864169+0,246101824610281+1874028+0,1,
94,94,,,246101124610284+1864169+0,246101824610284+1874028+0,1,
94,94,,,246106724610844+1864169+0,246106724610844+1874028+0,1,
94,94,,,246109524611751+1864169+0,246109524611751+1874028+0,1,
94,94,,,246104124610413+1864173+0,246103924610413+1874032+0,1,
94,94,,,246103224610433+1865725+0,246103224610433+1868529+0,1,
94,94,,,246106224610633+1865726+0,246106124610633+1868530+0,1,
94,94,,,246106824610843+1865726+0,246106724610843+1868530+0,1,
94,94,,,246109624611753+1865726+0,246109524611753+1868530+0,1,
94,94,,,246105124611776+1873816+0,246105124610586+1873908+0,1,
94,94,,,246105124611776+1873816+0,246110024611776+1873908+0,1,
94,94,,,246108724610877+1873817+0,246108724610877+1873910+0,1,
94,94,,,246100324610037+1873819+0,246100324610037+1873912+0,1,
94,94,,,246100824610085+1873821+0,246100724610085+1873913+0,1,
94,94,,,246108824610881+1873826+0,246108824610931+1873916+0,1,
94,94,,,246108724610877+1873829+0,246108724610877+1873918+0,1,
94,94,,,246106624610807+1873835+0,246106624610807+1873923+0,1,
94,94,,,246109424611717+1873835+0,246109424611717+1873923+0,1,
94,94,,,246103524610424+1873838+0,246103524610424+1873924+0,1,
94,94,,,246108824610881+1873838+0,246108824610931+1873924+0,1,
94,94,,,246100324610037+1873843+0,246100324610037+1873928+0,1,
94,94,,,246100924610096+1873846+0,246100924610306+1873930+0,1,
94,94,,,246101724610177+1873849+0,246101024610527+1873931+0,1,
94,94,,,246103524610424+1873850+0,246103524610424+1873932+0,1,
94,94,,,246100724610074+1873856+0,246100724610084+1873937+0,1,
94,94,,,246100824610085+1873857+0,246100724610085+1873937+0,1,
94,94,,,246103524610424+1873862+0,246103524610424+1873940+0,1,
94,94,,,246106024610601+1873862+0,246106024610651+1873940+0,1,
94,94,,,246105124611776+1873864+0,246105124610586+1873940+0,1,
94,94,,,246105124611776+1873864+0,246107224610866+1873940+0,1,
94,94,,,246105124611776+1873864+0,246110024611776+1873940+0,1,
94,94,,,246100824610085+1873558+0,246100824610085+1873488+0,1,
94,94,,,246109424611717+1873871+0,246109424611717+1873947+0,1,
94,94,,,246105924610597+1873874+0,246105924610597+1873950+0,1,
94,94,,,246110024611776+1873881+0,246110024611776+1873956+0,1,
94,94,,,246105124611776+1873892+0,246107224610866+1873964+0,1,
94,94,,,246106624610807+1873899+0,246106624610807+1873971+0,1,
94,94,,,246101124610284+1862895+1,246101124610284+1863027+0,1,
94,94,,,246104624610563+1862895+1,246104624610563+1863027+0,1,
94,94,,,246106124610634+1862895+1,246106124610634+1863027+0,1,
94,94,,,246106724610842+1862895+1,246106724610842+1863027+0,1,
94,94,,,246106724610843+1862895+1,246106724610843+1863027+0,1,
94,94,,,246108924610913+1862895+1,246108924610913+1863027+0,1,
94,94,,,246103224610331+1862897+1,246103224610341+1863027+0,1,
94,94,,,246101124610282+1862909+1,246101124610282+1863033+0,1,
94,94,,,246104624610563+1862909+1,246104624610563+1863033+0,1,
94,94,,,246106124610632+1862909+1,246106124610632+1863033+0,1,
94,94,,,246106724610842+1862909+1,246106724610842+1863033+0,1,
94,94,,,246109524611752+1862909+1,246109524611752+1863033+0,1,
94,94,,,246103224610412+1862911+1,246103924610412+1863036+0,1,
94,94,,,246100424610052+1865300+1,246100424610052+1874083+0,1,
94,94,,,246104624610563+1865300+1,246104624610563+1874083+0,1,
94,94,,,246108924610912+1865300+1,246108924610912+1874083+0,1,
94,94,,,246109524611753+1865300+1,246109524611753+1874083+0,1,
94,94,,,246105024611765+1863806+1,246101524611765+1867349+0,1,
94,94,,,246106124610633+1863807+1,246106124610633+1867350+0,1,
94,94,,,246106724610841+1863807+1,246106724610841+1867350+0,1,
94,94,,,246108924610914+1863807+1,246108924610914+1867350+0,1,
94,94,,,246103424610413+1863810+1,246103424610343+1867350+0,1,
94,94,,,246103624610435+1863811+1,246101524611765+1867349+0,1,
94,94,,,246101124610281+1863857+1,246101124610141+1873999+0,1,
94,94,,,246101124610281+1863857+1,246101824610281+1873999+0,1,
94,94,,,246103224610402+1863859+1,246103224610332+1874002+0,1,
94,94,,,246100424610051+1863898+0,246100424610051+1874011+0,1,
94,94,,,246109524611751+1863898+0,246109524611751+1874011+0,1,
94,94,,,246100624610063+1863899+0,246100624610063+1874012+0,1,
94,94,,,246103224610402+1863901+0,246103224610402+1874015+0,1,
94,94,,,246103424610343+1863902+0,246103424610433+1874010+0,1,
94,94,,,246101124610283+1863935+0,246101124610143+1874021+0,1,
94,94,,,246104624610561+1863935+0,246104624610561+1874021+0,1,
94,94,,,246104624610563+1863935+0,246104624610563+1874021+0,1,
94,94,,,246106724610844+1863935+0,246106724610844+1874021+0,1,
94,94,,,246104624610561+1865508+1,246104624610561+1868419+0,1,
94,94,,,246104624610563+1865508+1,246104624610563+1868419+0,1,
94,94,,,246108924610912+1865508+1,246108924610912+1868419+0,1,
